name,category,lat,lon
Yoshinoya,fast_food,1.3246899,103.9297233
Burger Frites,fast_food,1.3089052,103.902657
MOS Burger,fast_food,1.3362355,103.8886109
4Fingers Crispy Chicken,fast_food,1.3403494,103.7063911
Pepper Lunch,fast_food,1.3391373,103.7062248
The Manhattan Fish Market,fast_food,1.3397228,103.7065911
Thai Express,fast_food,1.3387976,103.7053392
Souperstar,fast_food,1.3923298,103.8950232
Lim's Fried Oyster,fast_food,1.3074406,103.8568598
,fast_food,1.3506944,103.7199613
Burger King,fast_food,1.3729883,103.8376375
Sarpino's Pizza,fast_food,1.3156677,103.8574278
Madras Coffeehouse,fast_food,1.3075948,103.850838
,fast_food,1.3212745,103.7364957
Pezzo,fast_food,1.3723286,103.8935641
Burger King,fast_food,1.3912154,103.8758837
Shake Shack,fast_food,1.3051271,103.8310193
Outram Park Fried Kway Teow,fast_food,1.2854371,103.845882
Shake Shack,fast_food,1.2934404,103.8576758
Shake Shack,fast_food,1.2635412,103.8220547
Cheng Mun Kee,fast_food,1.3251329,103.8849189
Pizza Hut Express,fast_food,1.3592773,103.7520673
Eng Kee Chicken Wings 榮記,fast_food,1.3068546,103.8000113
Lao Ban,fast_food,1.2894537,103.816884
Burger King,fast_food,1.2899321,103.8173291
Makcik Can Cook,fast_food,1.2893828,103.8169697
Mr Bean,fast_food,1.2892128,103.817183
Thousand Taste,fast_food,1.2894163,103.8169135
Burger King,fast_food,1.3916784,103.8712968
Jollibee,fast_food,1.304523,103.8339916
Kin Hoi,fast_food,1.3073961,103.7954718
Hao Di Fang Fish Soup,fast_food,1.3376964,103.754682
Burger King,fast_food,1.3351295,103.7473397
Mun's,fast_food,1.308172,103.7863446
MOS Burger,fast_food,1.3116229,103.7959475
Old Chang Kee,fast_food,1.3003409,103.8559646
Joy Luck Teahouse,fast_food,1.2998561,103.8557807
Wow Tako,fast_food,1.3001337,103.8448519
Burger King,fast_food,1.3632219,103.7645347
hwa heng beef noodle,fast_food,1.319201,103.8630873
MOS Burger,fast_food,1.3113576,103.8566623
Potato Corner,fast_food,1.3115008,103.8567041
Old Chang Kee,fast_food,1.3114597,103.8562211
Wingstop,fast_food,1.3114707,103.8561175
MOS CAFÉ Raffles City,fast_food,1.2935547,103.8534831
Subway,fast_food,1.3919807,103.9046581
肯德基,fast_food,1.392271,103.9041575
uncle Louis famous chicken rice,fast_food,1.3150437,103.8718427
Mr Bean,fast_food,1.3857662,103.9018682
Delisnacks,fast_food,1.3857253,103.9021576
Burger King,fast_food,1.2862726,103.8276542
Subway,fast_food,1.3944819,103.9130162
Sarpino's Pizzeria,fast_food,1.3940223,103.9130484
Little Caesars,fast_food,1.3185877,103.8938575
Krispy Kreme,fast_food,1.3176033,103.8929334
Dunkin',fast_food,1.3692582,103.8486983
A&W,fast_food,1.3694904,103.8489951
绝味,fast_food,1.3694033,103.8498013
MOS Burger,fast_food,1.3691082,103.847808
Pepper Lunch,fast_food,1.3691089,103.8477588
Subway,fast_food,1.3691237,103.847702
Old Chang Kee,fast_food,1.3691049,103.8479109
Ordinary Burgers,fast_food,1.3691214,103.8476042
Subway,fast_food,1.371686,103.8476823
Tip Top,fast_food,1.3717183,103.8479649
Popeyes,fast_food,1.3718939,103.8479752
KFC,fast_food,1.4029009,103.9134582
McDonald's,fast_food,1.402496,103.9131226
Maki-San,fast_food,1.4029487,103.913199
Mr Bean,fast_food,1.3594998,103.8854585
MOS Burger,fast_food,1.3596235,103.8854125
老曾记,fast_food,1.3595543,103.8854143
Subway,fast_food,1.3595407,103.8850022
Eastern Rice Dumpling,fast_food,1.3923312,103.89497
KFC,fast_food,1.3173433,103.8929319
Mom's Touch,fast_food,1.31771,103.8931808
Blimpie,fast_food,1.3148575,103.8949039
肯德基,fast_food,1.3148602,103.8948206
Burger King,fast_food,1.2970795,103.8996004
Arnold's Fried Chicken,fast_food,1.3146219,103.8930908
Chicaboo,fast_food,1.318922,103.8942444
Dough Culture,fast_food,1.3187358,103.8941199
Monga Fried Chicken,fast_food,1.3187228,103.8943017
Makisan Junction 8,fast_food,1.3503753,103.8483934
Yoshinoya,fast_food,1.3508374,103.848521
Five Guys,fast_food,1.3498826,103.8731747
Jollibee,fast_food,1.3501816,103.8730527
老曾记,fast_food,1.3510946,103.8721662
Subway,fast_food,1.3914009,103.8759158
Texas Chicken,fast_food,1.3913352,103.8759104
老曾记,fast_food,1.3330372,103.847172
Old Chang Kee 老曾记,fast_food,1.3113436,103.7958429
Randy Indulgence,fast_food,1.2768096,103.8454008
Boost,fast_food,1.2768706,103.8452856
Makai Poké,fast_food,1.2768184,103.8454916
Kebabs Factory,fast_food,1.2792282,103.850418
Big Boss Bistro,fast_food,1.3063185,103.8530919
Al Rabeca,fast_food,1.3240696,103.8529023
Mr Bean,fast_food,1.3726856,103.9494871
Shihlin Taiwan Street Snacks,fast_food,1.37353,103.9494813
7 Days,fast_food,1.3734454,103.9494603
You Tiao Mei,fast_food,1.3734923,103.9494741
McDonald's,fast_food,1.372359,103.9493456
Old Chang Kee,fast_food,1.3726825,103.9495128
Subway,fast_food,1.3723881,103.9499749
Nam Kee Pau,fast_food,1.3722787,103.9496864
Stuff'd,fast_food,1.3723628,103.9499002
Wok Hey,fast_food,1.3723156,103.9499254
KFC,fast_food,1.3722017,103.9499064
Maki-San,fast_food,1.3723034,103.9498682
Pezzo,fast_food,1.3726612,103.9496103
小菜一碟,fast_food,1.3726709,103.9495596
Long John Silver's,fast_food,1.3037136,103.7656499
Old Chang Kee,fast_food,1.291354,103.8501222
Old Chang Kee,fast_food,1.293927,103.8530032
Fei Siong,fast_food,1.3503149,103.848504
Teenoy,fast_food,1.3267149,103.8449226
Subway,fast_food,1.3103304,103.7947694
Pang's Satay,fast_food,1.2822092,103.8426083
Krispy Kreme,fast_food,1.294587,103.8579208
McDonald's,fast_food,1.442937,103.8306018
A&W,fast_food,1.4430035,103.8305603
Changi Airport T2 Famous Fried Fish Fishball Noodle,fast_food,1.3255016,103.849091
McDonald's,fast_food,1.3850353,103.7664437
Domino's,fast_food,1.3851579,103.7664108
Springleaf Prata Place,fast_food,1.3159852,103.9255638
Chaat's Corner,fast_food,1.307714,103.8504746
Tonkotsu Kazan Ramen,fast_food,1.2914803,103.8494204
Old Chang Kee,fast_food,1.3036931,103.8355775
Krispy Kreme,fast_food,1.3035726,103.8357004
Garrett,fast_food,1.3039504,103.8329423
Krispy Kreme,fast_food,1.3038861,103.8330644
Yu Ba Fang,fast_food,1.2941939,103.8530291
Garrett,fast_food,1.3010667,103.8383559
Potato Corner,fast_food,1.3010941,103.8383684
Encik Tan,fast_food,1.3011458,103.8381951
Old Chang Kee,fast_food,1.3008267,103.8385644
MOS Burger,fast_food,1.2864679,103.8542657
Shake Shack,fast_food,1.2837643,103.8650889
Subway,fast_food,1.3017178,103.9059448
Krsna's free meals,fast_food,1.3075319,103.8534593
Subway,fast_food,1.3589083,103.9550547
McDonald's,fast_food,1.4308241,103.7934164
Nam Kee Pau,fast_food,1.3151244,103.7645187
EAT,fast_food,1.3151371,103.764459
Pezzo,fast_food,1.3923031,103.8949067
Stuff'd,fast_food,1.392356,103.8948909
Crave,fast_food,1.3922438,103.894873
Vegan Natural Bakery,fast_food,1.3133809,103.8602182
Old Chang Kee,fast_food,1.2748018,103.8079798
Sixth Floor Oyster Cake,fast_food,1.4163264,103.9020895
Qiji,fast_food,1.4161749,103.9019644
Subway,fast_food,1.4163432,103.9019019
McDonald's,fast_food,1.4169055,103.9019767
Super Wok,fast_food,1.4162754,103.9020705
Simply Wrapps,fast_food,1.4166164,103.9022247
Ann Chin,fast_food,1.3524914,103.8368324
Subway,fast_food,1.3545327,103.8306921
Burger King,fast_food,1.354601,103.8303447
肯德基,fast_food,1.354548,103.8313863
Old Chang Kee,fast_food,1.3198326,103.8435669
Saladstop!,fast_food,1.3204367,103.8436564
Subway,fast_food,1.3203842,103.8438045
A Poke Theory,fast_food,1.3193793,103.8440988
Wok Hey,fast_food,1.3203612,103.8437928
Canadian 2 For 1 Pizza,fast_food,1.3368484,103.7790314
Hei Sushi,fast_food,1.3368391,103.7795211
4 Fingers,fast_food,1.3369093,103.7795712
Saladstop!,fast_food,1.3050507,103.8327073
Boost,fast_food,1.3055596,103.8323944
Superitto,fast_food,1.303601,103.8358346
Ananas Seng Kang,fast_food,1.3919307,103.8953691
Lao Ban Soya Beancurd,fast_food,1.3919367,103.8954113
Subway,fast_food,1.4392183,103.8025343
KFC,fast_food,1.4435294,103.8302583
Wok Hey,fast_food,1.2647451,103.8226242
Wingstop,fast_food,1.2634419,103.8218906
Zan Ji Whampoa Braised Duck Rice,fast_food,1.3231801,103.8547829
Dumplings.ru,fast_food,1.30194,103.8623145
Chops!,fast_food,1.3000418,103.8494436
Subway,fast_food,1.3002796,103.8492752
The Hainan Story Chapter One,fast_food,1.3055492,103.8602583
KFC,fast_food,1.3235694,103.8103166
The GOODBURGER (Made with Impossible),fast_food,1.3237018,103.810426
Sizzle Whizzle,fast_food,1.3146382,103.8945456
Poke Theory,fast_food,1.3165151,103.8932367
Park Bench Deli,fast_food,1.2865001,103.8487051
Ivan’s Carbina,fast_food,1.4324347,103.7857766
Ashes Burnnit,fast_food,1.286482,103.804596
Joo Chiat Càphê,fast_food,1.3104526,103.9017547
Burger bar New York,fast_food,1.2823142,103.8475242
Rochor Beancurd,fast_food,1.3148919,103.8904948
Smith’s Fish and chips,fast_food,1.3163021,103.8356278
Poke Theory,fast_food,1.3047856,103.9046539
Magic Chicken Cutlet,fast_food,1.3053838,103.9048505
Maki-san,fast_food,1.3053346,103.9049629
Magic Gaadi,fast_food,1.305408,103.9048879
Boost,fast_food,1.3054523,103.904922
Encik Tan,fast_food,1.2736264,103.801765
Daun Pandan Rice Dumpling,fast_food,1.3349179,103.7470163
4Fingers Crispy Chicken,fast_food,1.4180449,103.9012316
A&W,fast_food,1.4175889,103.9015425
Subway,fast_food,1.3081826,103.8621753
The Saladbox,fast_food,1.3082201,103.8621111
MOS Burger,fast_food,1.3589571,103.7520798
Coconut Queen,fast_food,1.3917141,103.8948222
Long John Silver's,fast_food,1.3429442,103.9531351
MOS Burger,fast_food,1.3423833,103.9532897
Burger King,fast_food,1.3429154,103.9532261
Qiji,fast_food,1.3431225,103.9530671
Subway,fast_food,1.3426286,103.9528352
肯德基,fast_food,1.342519,103.9533402
Wok Hey,fast_food,1.3427078,103.9537033
U Taste Express,fast_food,1.3539328,103.9433039
King Of Braise,fast_food,1.3536372,103.9449647
McDonald's,fast_food,1.3545071,103.943886
McDonald's,fast_food,1.3534782,103.943372
Dunkin',fast_food,1.3536655,103.9449402
MOS Burger,fast_food,1.3537786,103.9405698
Encik Tan,fast_food,1.3534471,103.9403826
Subway,fast_food,1.3830713,103.8936001
Saladstop,fast_food,1.2842821,103.8502843
Boost,fast_food,1.2911998,103.8500481
McDonald's,fast_food,1.3190438,103.8617815
Nasi Briyani,fast_food,1.3117801,103.8632974
Old Chang Kee 老曾记,fast_food,1.3071336,103.8331101
Domino's,fast_food,1.3850146,103.902473
Subway,fast_food,1.3044341,103.7729295
Nasi Lemak Ayam Taliwang,fast_food,1.29796,103.8490793
DonNBap,fast_food,1.3031778,103.8615307
Cloud Faber,fast_food,1.3205506,103.7566145
J.Co,fast_food,1.2993148,103.854333
O'bok Dabang,fast_food,1.2963794,103.8498961
Burger King,fast_food,1.4181389,103.841435
肯德基,fast_food,1.4181979,103.8413157
Long John Silver's,fast_food,1.4181336,103.841254
Old Chang Kee,fast_food,1.3034747,103.8724372
Subway,fast_food,1.3025605,103.8732419
Gourmet Pizza To Go!,fast_food,1.303284,103.8730312
My Little Coconut,fast_food,1.3024516,103.8733446
Burger King,fast_food,1.3354925,103.9628685
Jollibee,fast_food,1.3336977,103.9629006
Lao Ban Soya Beancurd,fast_food,1.4039549,103.9021344
Old Chang Kee 老曾记,fast_food,1.2838438,103.8517197
Tip Top,fast_food,1.2842223,103.8512176
Texas Chicken,fast_food,1.3069152,103.7886102
MXBC,fast_food,1.3143706,103.7652329
Yammi Taiwan Snacks,fast_food,1.4490202,103.8198397
Subway,fast_food,1.3799959,103.9366259
Sweet Tooth,fast_food,1.2889708,103.8557296
CoNutink,fast_food,1.2889807,103.8554907
Tank By The Bay,fast_food,1.2889099,103.8568351
Nhung Kitchen,fast_food,1.3227897,103.8522307
Briyani.com,fast_food,1.3132623,103.860404
KFC,fast_food,1.3755329,103.8797881
McDonald's,fast_food,1.3754404,103.8797178
Mr Bean,fast_food,1.3757226,103.8795194
Super Coconut,fast_food,1.3754759,103.879338
Do Qoo,fast_food,1.3756985,103.8794842
Wingstop,fast_food,1.4104579,103.9060464
Gopizza,fast_food,1.2932253,103.8575652
Simple Burger,fast_food,1.2959098,103.8586236
,fast_food,1.2701211,103.7959353
,fast_food,1.2898903,103.7864811
Avocado,fast_food,1.3116101,103.8630845
Mr & Mrs Mohgan Super Crispy Roti Prata,fast_food,1.309745,103.9020169
Old Chang Kee,fast_food,1.3835837,103.8927127
Hawker Centre,fast_food,1.3216104,103.6566789
Hawker Centre,fast_food,1.3295399,103.6521968
Al Dia (Indian),fast_food,1.3330211,103.6494248
,fast_food,1.2758944,103.791621
,fast_food,1.2759705,103.7911541
,fast_food,1.2759168,103.791362
,fast_food,1.2758096,103.7914624
,fast_food,1.3010332,103.7855345
Xiong Sheng Kitchen,fast_food,1.3231562,103.8550539
To Go Soup,fast_food,1.312122,103.8572587
Chong Pang Huat,fast_food,1.3232059,103.8549948
Sing Ho Hainan Chicken Rice,fast_food,1.3231823,103.8550219
Boost Juice,fast_food,1.3471611,103.6805164
McDonald's,fast_food,1.3818652,103.8926835
McDonald's,fast_food,1.3319501,103.7362139
Wingstop,fast_food,1.3622142,103.8950685
Subway,fast_food,1.3628864,103.8949994
Burger King,fast_food,1.3632607,103.8952279
El Cocinero,fast_food,1.3209425,103.8416745
Saporita,fast_food,1.2893676,103.856911
Chinese Noodle,fast_food,1.3023197,103.9065985
Fukudon,fast_food,1.3023491,103.9065801
Shiok Burger,fast_food,1.3837171,103.8927327
Subway,fast_food,1.3958829,103.8935396
brand = Potato Corner,fast_food,1.3422256,103.9532594
Boon Lay Power Nasi Lemak,fast_food,1.3205982,103.8441191
Shihlin Taiwanese Street Food,fast_food,1.3206246,103.844092
Coffee Hive,fast_food,1.320672,103.8441045
Xiabu,fast_food,1.2976595,103.8501699
Subway,fast_food,1.3441989,103.7204233
Burger King,fast_food,1.3151769,103.8946333
McDonald's,fast_food,1.3871893,103.7623795
Thai Express,fast_food,1.372346,103.949413
Pasta Express,fast_food,1.328478,103.8696221
Burger King,fast_food,1.4263487,103.8363068
The Long Weekend,fast_food,1.308641,103.9147089
,fast_food,1.3165779,103.779015
KFC,fast_food,1.4293886,103.7811014
McDonald's,fast_food,1.4294771,103.7813106
Al Ain,fast_food,1.3268001,103.8449247
McDonald's,fast_food,1.3062227,103.7910316
Snack shop,fast_food,1.343507,103.9534516
Mr. Vadai,fast_food,1.3155135,103.8956074
Afandi & Family,fast_food,1.3154568,103.8955582
Best Satay 7 & 8 (Lau Pa Sat),fast_food,1.2803494,103.8500936
Popeyes,fast_food,1.3918495,103.895102
Mr. Coconut,fast_food,1.3726519,103.9496587
McDonald's,fast_food,1.3385418,103.8721923
Popeyes,fast_food,1.3384746,103.8721878
Pepper Lunch,fast_food,1.3392268,103.8719837
Veganburg,fast_food,1.3385769,103.8721243
A&W,fast_food,1.3384561,103.8719997
Subway,fast_food,1.3389277,103.871612
Burger King,fast_food,1.3387623,103.8712551
McDonald's,fast_food,1.3013921,103.8364664
King of Fried Rice,fast_food,1.3067757,103.7972687
Wai Kee Roasted Meat,fast_food,1.3068607,103.8000397
Tanglin Fishball Noodle Stall,fast_food,1.3068716,103.8000172
Mr Vadai,fast_food,1.3228931,103.8551666
Tanjong Rhu Wanton Mee,fast_food,1.3123192,103.8988685
Subway,fast_food,1.3912537,103.7482303
Jollibee,fast_food,1.264153,103.8227943
Jollibee,fast_food,1.3207877,103.8439331
Hua Zai Hong Kong Style Roasted Delight 華仔港式燒臘,fast_food,1.2978894,103.8386896
Shake Shack,fast_food,1.3340277,103.742951
McDonald's,fast_food,1.3006161,103.8495202
Subway,fast_food,1.4290547,103.7810447
Turk's Kebab,fast_food,1.300813,103.8497099
McDonald's,fast_food,1.4091931,103.9050451
Burger King,fast_food,1.324897,103.8511437
Subway,fast_food,1.3356366,103.9611808
Subway,fast_food,1.3853225,103.7450089
,fast_food,1.30394,103.7736134
Fresh Fruits & Juices,fast_food,1.2945401,103.7723662
Stuffd,fast_food,1.3392158,103.7059166
Guzman y Gomez,fast_food,1.3063229,103.7887142
Tsukimi Hamburg,fast_food,1.3724078,103.8939996
Boom Boom Thai Kitchen,fast_food,1.3116653,103.8631542
松屋,fast_food,1.295618,103.8554491
Senior Canteen,fast_food,1.2973207,103.7932638
,fast_food,1.3076394,103.7982407
Shake Shack,fast_food,1.3511653,103.8483781
Mr Coconut,fast_food,1.3002128,103.8551194
Subway,fast_food,1.3375424,103.9213307
My Little Coconut,fast_food,1.3373016,103.9211539
Raffles,fast_food,1.2912686,103.8501931
4Fingers Crispy Chicken,fast_food,1.3724141,103.9493258
Dough Culture,fast_food,1.372679,103.9495356
Otter Pizza,fast_food,1.3725235,103.9495749
Tori Q,fast_food,1.3724256,103.9499897
AREA 37 by Food & Barrel,fast_food,1.3296673,103.878506
4Fingers Crispy Chicken,fast_food,1.3288529,103.8694731
Domino's,fast_food,1.3289237,103.8694156
,fast_food,1.2950446,103.7824992
Nasi Lemak,fast_food,1.3240705,103.8141396
Nasi Lemak,fast_food,1.3240718,103.8141611
,fast_food,1.3242595,103.8141826
,fast_food,1.3242614,103.8142034
McDonald's,fast_food,1.4166516,103.8343834
McDonald's,fast_food,1.4284134,103.849813
Burger King,fast_food,1.4144554,103.8311671
J2 Famous Crispy Curry Puff,fast_food,1.2793238,103.846577
Fried Kway Teow (carrot cake - Chai tow kueh),fast_food,1.2802933,103.8449065
Fortune Corner Eating House,fast_food,1.3067817,103.8535768
Domino's,fast_food,1.3466004,103.6859813
macdonald's,fast_food,1.3487215,103.9355783
Subway,fast_food,1.4245041,103.8383068
Subway,fast_food,1.3381336,103.8444125
McDonald's,fast_food,1.2893927,103.8202497
Subway,fast_food,1.3800467,103.8414254
Yoz! Salad,fast_food,1.3553058,103.7413457
Subway,fast_food,1.355639,103.7416226
McDonald's,fast_food,1.3556604,103.7409467
KFC,fast_food,1.3554191,103.7412032
4 Fingers Crispy Chicken,fast_food,1.3554352,103.7414369
Sultan Kebab,fast_food,1.280425,103.8445616
Kuro Karé,fast_food,1.2972387,103.8497627
Onalu,fast_food,1.2960708,103.8495324
Sisaket Thai Food,fast_food,1.2804565,103.8445233
Sichuan Cuisine,fast_food,1.2803944,103.8445854
,fast_food,1.3232102,103.8549166
,fast_food,1.3232287,103.8548955
Banana Leaf,fast_food,1.3231942,103.8549365
Stackz,fast_food,1.3268232,103.8467664
,fast_food,1.3231335,103.8548956
Popeyes,fast_food,1.3036487,103.8321927
Long John Silver's,fast_food,1.2959457,103.8586017
Onkei Tonkatsu,fast_food,1.3171088,103.8439354
Fried Rice,fast_food,1.3204223,103.8429433
Eng's Wantan Noodle,fast_food,1.3175143,103.843945
Old Chang Kee 老曾记,fast_food,1.3174397,103.8439647
友記 Yew Kee Specialities,fast_food,1.3067764,103.7880803
Dim Sum Shop,fast_food,1.3200053,103.8433768
Subway,fast_food,1.4083647,103.9050902
Subway,fast_food,1.3313199,103.868519
Subway,fast_food,1.3184888,103.8632389
Mr. Appam,fast_food,1.2801412,103.8447775
KFC,fast_food,1.4332606,103.8415473
Burger King,fast_food,1.4331455,103.8414134
Subway,fast_food,1.4328278,103.8413834
Guzman y Gomez,fast_food,1.3112796,103.7942614
Sugarkoh,fast_food,1.3106503,103.7951866
NeNe Chicken,fast_food,1.353735,103.9406834
Hanwagi Korean Food,fast_food,1.3004988,103.8521854
Sarawak Kolo Mee,fast_food,1.3133578,103.8603446
Do Rae Mee,fast_food,1.2893942,103.8569098
Balestier Bak Kut Teh,fast_food,1.2893423,103.8569072
Subway,fast_food,1.3165545,103.8353372
Sai Kitchen,fast_food,1.2899693,103.8494933
McDonald's,fast_food,1.3188935,103.8335322
KFC,fast_food,1.3071025,103.8333061
McDonald's,fast_food,1.4375063,103.7953836
Subway,fast_food,1.4104293,103.8433878
McDonald's,fast_food,1.4417654,103.8247755
Dunkin',fast_food,1.3070112,103.833273
Seoul Bunsik,fast_food,1.3068585,103.8332013
Super Dream,fast_food,1.3003052,103.8551675
Marks & Spencer Food,fast_food,1.2838748,103.8511744
Annie’s Halal Cuisine,fast_food,1.3232696,103.8549365
Vân Pho,fast_food,1.3233054,103.8548892
,fast_food,1.3232872,103.8549104
Subway,fast_food,1.289907,103.8561231
Shake Shack,fast_food,1.2519679,103.817401
KFC,fast_food,1.2545222,103.8191406
Slurp Mee,fast_food,1.3165369,103.8576636
Abang Dol,fast_food,1.3157233,103.897778
Nur Kidayah & Family,fast_food,1.3153754,103.8955782
Al Mubin Eating House,fast_food,1.3054394,103.8524815
Big Boss,fast_food,1.3057632,103.8528306
Jay & Jay,fast_food,1.3049554,103.8519121
Ha-Jun,fast_food,1.309891,103.8640589
Zhen Neng Zhu,fast_food,1.3099586,103.8640059
Burger King,fast_food,1.3416258,103.9198268
Pita Bakery,fast_food,1.3012436,103.8584298
Gopizza,fast_food,1.2977019,103.8503754
Stuff’d,fast_food,1.3207286,103.8441982
Omnivore,fast_food,1.2842648,103.8522808
